YearOfObservation,Insured_Period,Residential,BPainted=N,BPainted=V,BFenced=N,BFenced=V,Garden=O,Garden=V,Settlement=R,Settlement=U,Building Dimension,Fire_resistive,Non_combustible,Ordinary,Wood_framed,NumberOfWindows,Claim
2016.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.07068735230658585,0.0,1.0,0.0,0.0,3,non
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5751566834480634,0.0,1.0,0.0,0.0,5,oui
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.06863248741395253,0.0,1.0,0.0,0.0,1,non
2013.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.05938559539710264,0.0,0.0,1.0,0.0,1,non
2012.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.17034829959930137,0.0,1.0,0.0,0.0,3,non
2013.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.44302887085174153,1.0,0.0,0.0,0.0,5,oui
2015.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5133052501798007,0.0,1.0,0.0,0.0,4,non
2015.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2874755984794,0.0,1.0,0.0,0.0,4,non
2014.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6026918730093497,0.0,0.0,1.0,0.0,7,non
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.03493270317476626,0.0,0.0,0.0,1.0,3,non
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10,oui
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.201171272988801,0.0,0.0,0.0,1.0,5,oui
2012.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.20363711085996097,0.0,0.0,1.0,0.0,3,non
2013.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.05733073050446934,0.0,1.0,0.0,0.0,3,non
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5977601972670297,0.0,0.0,1.0,0.0,8,non
2016.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9,oui
2016.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1806226240624679,0.0,1.0,0.0,0.0,4,non
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.14568992088770163,0.0,1.0,0.0,0.0,5,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3491215452583993,0.0,0.0,1.0,0.0,6,non
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6368026302270626,0.0,1.0,0.0,0.0,4,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.04705640604130279,0.0,1.0,0.0,0.0,4,non
2012.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5957053323743964,0.0,1.0,0.0,0.0,6,non
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.11897667728346861,0.0,0.0,1.0,0.0,3,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9039350662693928,0.0,1.0,0.0,0.0,5,oui
2015.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.07171478475290251,0.0,0.0,1.0,0.0,3,non
2015.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.142813110038015,0.0,0.0,1.0,0.0,6,non
2012.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.42720641117846503,0.0,0.0,0.0,1.0,6,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2463783006267338,0.0,1.0,0.0,0.0,4,non
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6,oui
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8,oui
2016.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1241138395150519,0.0,1.0,0.0,0.0,4,non
2016.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8422891194903935,0.0,1.0,0.0,0.0,10,non
2013.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5459776019726703,1.0,0.0,0.0,0.0,5,non
2013.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2977499229425665,1.0,0.0,0.0,0.0,3,non
2014.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.40563032980581526,0.0,1.0,0.0,0.0,8,non
2014.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2751464091236001,0.0,0.0,1.0,0.0,5,oui
2016.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4144662488441385,0.0,0.0,1.0,0.0,3,non
2013.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.771190794205281,0.0,0.0,1.0,0.0,6,non
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4929620877427309,0.0,1.0,0.0,0.0,6,non
2014.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.07787937943080243,0.0,0.0,0.0,1.0,4,oui
2014.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1641837049214014,0.0,1.0,0.0,0.0,3,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09226343367923559,0.0,1.0,0.0,0.0,2,non
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2258296517004007,0.0,0.0,1.0,0.0,5,oui
2016.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.10253775814240214,0.0,1.0,0.0,0.0,6,non
2016.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.08198910921606904,0.0,0.0,0.0,1.0,4,non
2015.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9244837151957259,0.0,1.0,0.0,0.0,2,non
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8628377684167267,0.0,1.0,0.0,0.0,6,non
2013.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.36967019418473235,0.0,0.0,1.0,0.0,5,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1847323538477345,1.0,0.0,0.0,0.0,1,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4436453303195315,1.0,0.0,0.0,0.0,3,non
2012.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.29364019315729994,0.0,0.0,1.0,0.0,2,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.025274838179389705,0.0,1.0,0.0,0.0,4,non
2013.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3491215452583993,0.0,0.0,0.0,1.0,7,oui
2013.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5800883591903833,0.0,1.0,0.0,0.0,3,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.11096270420219871,0.0,1.0,0.0,0.0,3,non
2014.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.45186478989006473,0.0,1.0,0.0,0.0,5,non
2015.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6620774684064523,0.0,1.0,0.0,0.0,3,oui
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4210418165005651,0.0,1.0,0.0,0.0,5,non
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5073461419911641,1.0,0.0,0.0,0.0,5,non
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.32035343676153294,0.0,1.0,0.0,0.0,2,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10,non
2013.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09329086612555225,0.0,0.0,1.0,0.0,3,oui
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4621391143532313,0.0,1.0,0.0,0.0,4,non
2013.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.08137264974827906,0.0,1.0,0.0,0.0,3,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.13336073153190178,0.0,1.0,0.0,0.0,5,non
2016.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.20754135415596425,0.0,1.0,0.0,0.0,3,non
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5,oui
2012.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.57926641323333,1.0,0.0,0.0,0.0,5,non
2015.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.57371827802322,0.0,1.0,0.0,0.0,1,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5340593855953971,1.0,0.0,0.0,0.0,6,non
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2730915442309668,1.0,0.0,0.0,0.0,4,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.24946059796568376,1.0,0.0,0.0,0.0,3,non
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.49481146614610094,0.0,0.0,1.0,0.0,5,non
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1514435425870749,1.0,0.0,0.0,0.0,3,non
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09431829857186891,1.0,0.0,0.0,0.0,3,non
2016.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5032364122058974,0.0,1.0,0.0,0.0,6,non
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.12308640706873523,0.0,0.0,1.0,0.0,5,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.41076749203739854,0.0,0.0,0.0,1.0,3,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2751464091236001,0.0,1.0,0.0,0.0,4,non
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.051166135826569405,1.0,0.0,0.0,0.0,3,non
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.051166135826569405,1.0,0.0,0.0,0.0,2,non
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25768005753621703,0.0,0.0,0.0,1.0,5,oui
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6,non
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.17548546183088462,0.0,1.0,0.0,0.0,4,non
2015.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.12719613685400186,0.0,0.0,0.0,1.0,4,non
2016.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7765334429261277,0.0,0.0,0.0,1.0,7,oui
2012.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.04500154114866948,0.0,1.0,0.0,0.0,4,non
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.03061748690023631,0.0,1.0,0.0,0.0,3,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8032466865303607,1.0,0.0,0.0,0.0,5,oui
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9655810130483921,0.0,1.0,0.0,0.0,3,oui
2016.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.10459262303503546,0.0,1.0,0.0,0.0,3,non
2015.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5176204664543307,0.0,0.0,0.0,1.0,7,oui
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.20569197575259426,0.0,1.0,0.0,0.0,4,non
2015.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5073461419911641,0.0,1.0,0.0,0.0,2,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.07582451453816912,0.0,1.0,0.0,0.0,3,oui
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.15390938045823488,0.0,1.0,0.0,0.0,1,non
2012.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.28233843624781674,0.0,0.0,0.0,1.0,7,non
2016.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1592520291790815,0.0,0.0,1.0,0.0,4,oui
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09637316346450221,0.0,1.0,0.0,0.0,4,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3,non
2014.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.12925100174663517,0.0,0.0,1.0,0.0,4,non
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6368026302270626,1.0,0.0,0.0,0.0,4,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2457618411589438,0.0,1.0,0.0,0.0,3,non
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09185246070070893,1.0,0.0,0.0,0.0,3,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.08198910921606904,0.0,1.0,0.0,0.0,3,non
2014.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2587074899825337,0.0,1.0,0.0,0.0,6,oui
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.11897667728346861,0.0,1.0,0.0,0.0,4,non
2014.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.06144046028973595,0.0,1.0,0.0,0.0,2,non
2016.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9758553375115586,0.0,1.0,0.0,0.0,6,oui
2016.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8079728757834173,0.0,1.0,0.0,0.0,5,non
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1773348402342546,0.0,1.0,0.0,0.0,3,non
2013.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3193260043152163,0.0,0.0,0.0,1.0,8,non
2016.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.23610397616356726,0.0,1.0,0.0,0.0,4,non
2016.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.04089181136340286,0.0,0.0,1.0,0.0,3,non
2012.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1672660022603514,0.0,1.0,0.0,0.0,3,non
2016.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.45186478989006473,0.0,0.0,1.0,0.0,8,oui
2015.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.12719613685400186,1.0,0.0,0.0,0.0,4,non
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6778999280797288,0.0,0.0,1.0,0.0,4,non
2015.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5083735744374808,0.0,1.0,0.0,0.0,5,non
2015.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8743450118154732,0.0,0.0,1.0,0.0,8,non
2016.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4050138703380253,0.0,1.0,0.0,0.0,4,oui
2016.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.08178362272680571,0.0,1.0,0.0,0.0,2,non
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7292715503955616,0.0,1.0,0.0,0.0,8,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.14363505599506834,0.0,0.0,0.0,1.0,5,oui
2015.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6984485770060619,0.0,0.0,1.0,0.0,5,oui
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.14568992088770163,0.0,1.0,0.0,0.0,2,non
2012.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.13336073153190178,0.0,1.0,0.0,0.0,4,non
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.11692181239083531,0.0,1.0,0.0,0.0,3,non
2012.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9,oui
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3306277612246995,0.0,0.0,1.0,0.0,7,oui
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5,oui
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.32857289633206616,0.0,1.0,0.0,0.0,4,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2258296517004007,0.0,1.0,0.0,0.0,4,oui
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4,non
2015.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5126887907120107,0.0,1.0,0.0,0.0,4,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.13890886674201172,0.0,1.0,0.0,0.0,3,non
2016.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5032364122058974,0.0,1.0,0.0,0.0,4,non
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8685913901160999,0.0,1.0,0.0,0.0,4,oui
2013.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.07171478475290251,0.0,0.0,1.0,0.0,3,oui
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.41076749203739854,0.0,1.0,0.0,0.0,5,oui
2014.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.38179389705126887,0.0,1.0,0.0,0.0,3,non
2012.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.10253775814240214,0.0,1.0,0.0,0.0,5,oui
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1175382718586253,0.0,1.0,0.0,0.0,5,oui
2012.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.44980992499743144,1.0,0.0,0.0,0.0,7,non
2012.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4046028973594986,0.0,0.0,0.0,1.0,5,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.21555532723723417,1.0,0.0,0.0,0.0,3,oui
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09431829857186891,0.0,0.0,0.0,1.0,5,non
2014.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4757012226446111,1.0,0.0,0.0,0.0,2,non
2012.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5235795746429672,0.0,0.0,1.0,0.0,2,non
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.05733073050446934,0.0,1.0,0.0,0.0,4,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7806431727113943,0.0,1.0,0.0,0.0,3,oui
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2587074899825337,0.0,1.0,0.0,0.0,5,non
2014.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1847323538477345,0.0,0.0,1.0,0.0,4,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.04089181136340286,0.0,0.0,1.0,0.0,3,non
2012.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4163156272475085,0.0,1.0,0.0,0.0,7,oui
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.062467892736052605,0.0,1.0,0.0,0.0,2,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.17856775916983458,0.0,1.0,0.0,0.0,4,non
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.20343162437069764,0.0,1.0,0.0,0.0,3,non
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.16212884002876812,0.0,1.0,0.0,0.0,5,non
2013.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3791225726908456,1.0,0.0,0.0,0.0,6,non
2013.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.15288194801191823,0.0,0.0,0.0,1.0,5,non
2015.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9029076338230762,1.0,0.0,0.0,0.0,5,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.32857289633206616,0.0,1.0,0.0,0.0,5,non
2013.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.05856364944004932,0.0,0.0,1.0,0.0,3,non
2013.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.03678208157813624,0.0,1.0,0.0,0.0,2,non
2015.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4374807356416316,0.0,1.0,0.0,0.0,4,oui
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5546080345217302,1.0,0.0,0.0,0.0,5,non
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.22932292201787732,0.0,0.0,0.0,1.0,6,oui
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3976163567245454,0.0,1.0,0.0,0.0,7,non
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.07171478475290251,1.0,0.0,0.0,0.0,3,non
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.401726086509812,0.0,1.0,0.0,0.0,4,oui
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7,oui
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.13336073153190178,0.0,1.0,0.0,0.0,3,non
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7806431727113943,0.0,1.0,0.0,0.0,1,non
2016.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.29261276071098324,0.0,0.0,0.0,1.0,6,non
2013.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9024966608445495,0.0,1.0,0.0,0.0,4,non
2015.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.41076749203739854,0.0,0.0,0.0,1.0,6,non
2014.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5032364122058974,0.0,1.0,0.0,0.0,4,non
2016.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.06801602794616254,0.0,0.0,0.0,1.0,4,oui
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1641837049214014,0.0,0.0,1.0,0.0,4,non
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.86427617384157,0.0,0.0,1.0,0.0,4,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3080242474057331,0.0,0.0,0.0,1.0,6,non
2012.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0404808383848762,1.0,0.0,0.0,0.0,3,non
